time_nadir,longitude_nadir,latitude_nadir,sla_nadir,cross_track_distance
2023-04-16 11:34:53.418464640,-53.714586999999995,50.955819999999996,0.07400000000000001,0.0
2023-04-16 11:34:54.350058240,-53.689070000000015,50.904353,0.108,0.0
2023-04-16 11:34:55.592188928,-53.655148,50.835718,0.114,0.0
2023-04-16 11:34:56.523742464,-53.629782000000034,50.784233,0.14500000000000002,0.0
2023-04-16 11:34:57.455340288,-53.604480000000024,50.732741,0.114,0.0
2023-04-16 11:34:58.697464960,-53.570843000000025,50.664072,0.134,0.0
2023-04-16 11:34:59.628767872,-53.545690000000036,50.612562,0.12100000000000001,0.0
2023-04-16 11:35:00.870860544,-53.51225099999999,50.54387,0.134,0.0
2023-04-16 11:35:01.802440832,-53.48724500000003,50.492342,0.163,0.0
2023-04-16 11:35:02.734028544,-53.46230200000002,50.440807,0.132,0.0
2023-04-16 11:35:03.976201472,-53.42914200000001,50.372080999999994,0.14800000000000002,0.0
2023-04-16 11:35:04.907775872,-53.404345000000035,50.320527999999996,0.131,0.0
2023-04-16 11:35:06.149890304,-53.37137799999999,50.25178,0.127,0.0
2023-04-16 11:35:08.323825024,-53.313950000000034,50.131439,0.09000000000000001,0.0
2023-04-16 11:35:09.255384576,-53.28944000000001,50.079851999999995,0.038,0.0
2023-04-16 11:35:11.429221120,-53.232485999999994,49.959454,0.151,0.0
2023-04-16 11:35:12.360779648,-53.20817800000003,49.907843,0.154,0.0
2023-04-16 11:35:13.602860032,-53.175861,49.839017,0.08700000000000001,0.0
2023-04-16 11:35:15.776762880,-53.11956100000003,49.718540999999995,0.167,0.0
2023-04-16 11:35:16.708297216,-53.09553199999999,49.666896,0.14400000000000002,0.0
2023-04-16 11:35:17.639818368,-53.07156200000003,49.615244999999994,0.18100000000000002,0.0
2023-04-17 11:25:31.315289216,-53.714586999999995,50.955819999999996,0.10600000000000001,0.0
2023-04-17 11:25:32.246664064,-53.689070000000015,50.904353,0.124,0.0
2023-04-17 11:25:33.488779904,-53.655148,50.835718,0.097,0.0
2023-04-17 11:25:34.420370560,-53.629782000000034,50.784233,0.076,0.0
2023-04-17 11:25:35.351956096,-53.604480000000024,50.732741,0.069,0.0
2023-04-17 11:25:36.594294144,-53.570843000000025,50.664072,0.075,0.0
2023-04-17 11:25:37.525891072,-53.545690000000036,50.612562,0.07,0.0
2023-04-17 11:25:38.768027776,-53.51225099999999,50.54387,0.003,0.0
2023-04-17 11:25:39.699763328,-53.48724500000003,50.492342,-0.022000000000000002,0.0
2023-04-17 11:25:40.631379456,-53.46230200000002,50.440807,-0.064,0.0
2023-04-17 11:25:41.873481984,-53.42914200000001,50.372080999999994,-0.064,0.0
2023-04-17 11:25:42.805044736,-53.404345000000035,50.320527999999996,-0.064,0.0
2023-04-17 11:25:51.499751936,-53.175861,49.839017,-0.159,0.0
2023-04-18 11:16:09.167703936,-53.714586999999995,50.955819999999996,0.069,0.0
2023-04-18 11:16:10.099301632,-53.689070000000015,50.904353,0.098,0.0
2023-04-18 11:16:12.273297920,-53.629782000000034,50.784233,0.016,0.0
2023-04-18 11:16:15.378804736,-53.545690000000036,50.612562,0.12100000000000001,0.0
